"Data file recorded 2020/12/3  22:25:59"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 11.000,  1.083,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.820,  0.000,  0.000,  0.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 12.000,  1.185,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.790,  0.000,  0.000,  2.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 13.000,  1.286,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.820,  0.000, -1.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 14.000,  1.388,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.850,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 15.000,  1.503,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.820,  0.000,  0.000,  1.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 16.000,  1.591,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.830,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 17.000,  1.702,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 18.000,  1.809,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 77.000, 80.000, 10.000,  0.000,  9.000,-33.740,  0.000,  0.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 19.000,  1.897,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000, -1.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 20.000,  2.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.820,  0.000,  1.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 21.000,  2.102,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  1.000,-997.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 22.000,  2.203,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 23.000,  2.306,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.760,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 24.000,  2.408,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 25.000,  2.511,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 26.000,  2.562,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.790,  0.000,  0.000,  0.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 27.000,  2.663,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 28.000,  2.764,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000,  0.000,  2.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 29.000,  2.867,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.780,  0.000, -1.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 30.000,  2.969,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 31.000,  3.070,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.770,  0.000, -2.000,  0.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 32.000,  3.172,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.760,  0.000, -1.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 33.000,  3.276,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  1.000,-996.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 34.000,  3.376,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000, -1.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 35.000,  3.479,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.770,  0.000,  0.000,  2.000,-997.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 36.000,  3.581,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.770,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 37.000,  3.684,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000,  0.000,  0.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 38.000,  3.785,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.750,  0.000,  0.000,  1.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 39.000,  3.895,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 40.000,  3.990,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.800,  0.000,  0.000,  0.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 41.000,  4.091,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.750,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 42.000,  4.194,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000,  0.000,  0.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 43.000,  4.297,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.810,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 44.000,  4.399,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000,  0.000,  2.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 45.000,  4.500,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000, -1.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 46.000,  4.602,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.780,  0.000,  0.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 47.000,  4.716,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000, -1.000,  1.000,-997.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 48.000,  4.808,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 78.000, 81.000, 10.000,  0.000,  9.000,-33.830,  0.000,  0.000,  1.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 49.000,  4.910,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  9.000,-33.780,  0.000, -1.000,  2.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 50.000,  5.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  9.000,-33.790,  0.000,  1.000,  1.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 51.000,  5.113,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.800,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 52.000,  5.215,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.820,  0.000,  0.000,  3.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 53.000,  5.348,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.850,  0.000, -1.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 54.000,  5.399,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.780,  0.000,  0.000,  3.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 55.000,  5.499,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 56.000,  5.599,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.780,  0.000,  0.000,  1.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 57.000,  5.701,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.800,  0.000,  0.000,  0.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 58.000,  5.803,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.810,  0.000,  1.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 59.000,  5.905,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.860,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 60.000,  6.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.770,  0.000,  0.000,  1.000,-1001.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 61.000,  6.110,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  0.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 62.000,  6.212,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 63.000,  6.313,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.800,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 64.000,  6.430,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.840,  0.000,  0.000,  3.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 65.000,  6.541,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.760,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 66.000,  6.653,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.780,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 67.000,  6.721,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.760,  0.000,  0.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 68.000,  6.823,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 82.000, 10.000,  0.000,  8.000,-33.770,  0.000,  1.000,  1.000,-1002.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 69.000,  6.925,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.790,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 70.000,  7.027,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.800,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 71.000,  7.130,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.820,  0.000,  0.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 72.000,  7.231,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.760,  0.000,  0.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 73.000,  7.336,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.820,  0.000,  0.000,  3.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 74.000,  7.435,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.790,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 75.000,  7.487,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.820,  0.000, -1.000,  0.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 76.000,  7.589,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.840,  0.000,  0.000,  1.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 77.000,  7.690,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.800,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 78.000,  7.794,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  0.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 79.000,  7.903,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.840,  0.000,  0.000,  2.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 80.000,  7.997,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.760,  0.000,  0.000,  0.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 81.000,  8.098,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 82.000,  8.200,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.790,  0.000,  0.000,  1.000,-1000.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 83.000,  8.303,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.810,  0.000,  0.000,  1.000,-999.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
 84.000,  8.404,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 79.000, 81.000, 10.000,  0.000,  8.000,-33.820,  0.000, -1.000,  0.000,-998.000,  1.000,  1.000,  1.000,  1.000,  1.000,  1.000,  0.000,  0.000,  0.000
